"","time","treatment","subject","rep","criterion","rating"
"1458",5,1,10,2,"grassy",2.6
"1459",5,1,10,2,"rancid",9.3
"1460",5,1,10,2,"painty",3.9
"1461",5,1,15,1,"potato",4.1
"1462",5,1,15,1,"buttery",0.3
"1463",5,1,15,1,"grassy",0.3
"1464",5,1,15,1,"rancid",4.9
"1465",5,1,15,1,"painty",1.3
"1466",5,1,15,2,"potato",3.2
"1467",5,1,15,2,"buttery",0.2
"1468",5,1,15,2,"grassy",0.5
"1469",5,1,15,2,"rancid",2.5
"1470",5,1,15,2,"painty",0.1
"1471",5,1,16,1,"potato",10.1
"1472",5,1,16,1,"buttery",0.4
"1473",5,1,16,1,"grassy",2.8
"1474",5,1,16,1,"rancid",10.2
"1475",5,1,16,1,"painty",2
"1476",5,1,16,2,"potato",10.5
"1477",5,1,16,2,"buttery",3.9
"1478",5,1,16,2,"grassy",1.4
"1479",5,1,16,2,"rancid",7.5
"1480",5,1,16,2,"painty",1
"1481",5,1,19,1,"potato",5.3
"1482",5,1,19,1,"buttery",0.9
"1483",5,1,19,1,"grassy",1.7
"1484",5,1,19,1,"rancid",11.5
"1485",5,1,19,1,"painty",7.1
"1486",5,1,19,2,"potato",9.9
"1487",5,1,19,2,"buttery",1.7
"1488",5,1,19,2,"grassy",3.3
"1489",5,1,19,2,"rancid",0.9
"1490",5,1,19,2,"painty",7.1
"1491",5,1,31,1,"potato",11.2
"1492",5,1,31,1,"buttery",0
"1493",5,1,31,1,"grassy",0.4
"1494",5,1,31,1,"rancid",1.1
"1495",5,1,31,1,"painty",0
"1496",5,1,31,2,"potato",9.9
"1497",5,1,31,2,"buttery",0.3
"1498",5,1,31,2,"grassy",0
"1499",5,1,31,2,"rancid",2.5
"1500",5,1,31,2,"painty",3.3
"1501",5,1,51,1,"potato",9.2
"1502",5,1,51,1,"buttery",2.4
"1503",5,1,51,1,"grassy",0.2
"1504",5,1,51,1,"rancid",9.5
"1505",5,1,51,1,"painty",6.2
"1506",5,1,51,2,"potato",12.5
"1507",5,1,51,2,"buttery",4.7
"1508",5,1,51,2,"grassy",1
"1509",5,1,51,2,"rancid",7.1
"1510",5,1,51,2,"painty",2.3
"1511",5,1,52,1,"potato",4.1
"1512",5,1,52,1,"buttery",0
"1513",5,1,52,1,"grassy",0
"1514",5,1,52,1,"rancid",6.5
"1515",5,1,52,1,"painty",3.2
"1516",5,1,52,2,"potato",6.4
"1517",5,1,52,2,"buttery",0
"1518",5,1,52,2,"grassy",0.3
"1519",5,1,52,2,"rancid",7.1
"1520",5,1,52,2,"painty",0.3
"1521",5,1,63,1,"potato",9.8
"1522",5,1,63,1,"buttery",0
"1523",5,1,63,1,"grassy",0
"1524",5,1,63,1,"rancid",2
"1525",5,1,63,1,"painty",5.2
"1526",5,1,63,2,"potato",4.2
"1527",5,1,63,2,"buttery",0
"1528",5,1,63,2,"grassy",0
"1529",5,1,63,2,"rancid",1.3
"1530",5,1,63,2,"painty",9.8
"1531",5,1,78,1,"potato",3.3
"1532",5,1,78,1,"buttery",1.1
"1533",5,1,78,1,"grassy",1.3
"1534",5,1,78,1,"rancid",0
"1535",5,1,78,1,"painty",3.3
"1536",5,1,78,2,"potato",5
"1537",5,1,78,2,"buttery",1.2
"1538",5,1,78,2,"grassy",0
"1539",5,1,78,2,"rancid",1.1
"1540",5,1,78,2,"painty",6
"1541",5,1,79,1,"potato",8
"1542",5,1,79,1,"buttery",0.8
"1543",5,1,79,1,"grassy",0
"1544",5,1,79,1,"rancid",0
"1545",5,1,79,1,"painty",0
"1546",5,1,79,2,"potato",8.1
"1547",5,1,79,2,"buttery",0
"1548",5,1,79,2,"grassy",0
"1549",5,1,79,2,"rancid",0
"1550",5,1,79,2,"painty",0
"1551",5,1,86,1,"potato",2.2
"1552",5,1,86,1,"buttery",0
"1553",5,1,86,1,"grassy",0
"1554",5,1,86,1,"rancid",2.7
"1555",5,1,86,1,"painty",2.8
"1556",5,1,86,2,"potato",3.6
"1557",5,1,86,2,"buttery",0
"1558",5,1,86,2,"grassy",1.2
"1559",5,1,86,2,"rancid",2
"1560",5,1,86,2,"painty",3.2
"1561",5,2,3,1,"potato",3.4
"1562",5,2,3,1,"buttery",0
"1563",5,2,3,1,"grassy",0
"1564",5,2,3,1,"rancid",3.2
"1565",5,2,3,1,"painty",0
"1566",5,2,3,2,"potato",13.7
"1567",5,2,3,2,"buttery",1.7
"1568",5,2,3,2,"grassy",0
"1569",5,2,3,2,"rancid",4
"1570",5,2,3,2,"painty",0
"1571",5,2,10,1,"potato",9.2
"1572",5,2,10,1,"buttery",7.5
"1573",5,2,10,1,"grassy",0
"1574",5,2,10,1,"rancid",3.5
"1575",5,2,10,1,"painty",0
"1576",5,2,10,2,"potato",8.5
"1577",5,2,10,2,"buttery",2.8
"1578",5,2,10,2,"grassy",0
"1579",5,2,10,2,"rancid",7.1
"1580",5,2,10,2,"painty",2.2
"1581",5,2,15,1,"potato",4.1
"1582",5,2,15,1,"buttery",0.2
"1583",5,2,15,1,"grassy",0.2
"1584",5,2,15,1,"rancid",0.8
"1585",5,2,15,1,"painty",0
"1586",5,2,15,2,"potato",1.5
"1587",5,2,15,2,"buttery",0.3
"1588",5,2,15,2,"grassy",0.4
"1589",5,2,15,2,"rancid",4.7
"1590",5,2,15,2,"painty",0.4
"1591",5,2,16,1,"potato",13.4
"1592",5,2,16,1,"buttery",5
"1593",5,2,16,1,"grassy",0.1
"1594",5,2,16,1,"rancid",0.9
"1595",5,2,16,1,"painty",0.5
"1596",5,2,16,2,"potato",11
"1597",5,2,16,2,"buttery",6.8
"1598",5,2,16,2,"grassy",0.2
"1599",5,2,16,2,"rancid",0.7
"1600",5,2,16,2,"painty",0
"1601",5,2,19,1,"potato",7.6
"1602",5,2,19,1,"buttery",5
"1603",5,2,19,1,"grassy",0
"1604",5,2,19,1,"rancid",1.1
"1605",5,2,19,1,"painty",0
"1606",5,2,19,2,"potato",5.5
"1607",5,2,19,2,"buttery",4.7
"1608",5,2,19,2,"grassy",0
"1609",5,2,19,2,"rancid",13.4
"1610",5,2,19,2,"painty",4.6
"1611",5,2,31,1,"potato",5.4
"1612",5,2,31,1,"buttery",0
"1613",5,2,31,1,"grassy",0.5
"1614",5,2,31,1,"rancid",2.1
"1615",5,2,31,1,"painty",0.4
"1616",5,2,31,2,"potato",6.5
"1617",5,2,31,2,"buttery",0
"1618",5,2,31,2,"grassy",0
"1619",5,2,31,2,"rancid",1.5
"1620",5,2,31,2,"painty",0
"1621",5,2,51,1,"potato",8
"1622",5,2,51,1,"buttery",2.9
"1623",5,2,51,1,"grassy",0.7
"1624",5,2,51,1,"rancid",9.5
"1625",5,2,51,1,"painty",0
"1626",5,2,51,2,"potato",12.7
"1627",5,2,51,2,"buttery",4.7
"1628",5,2,51,2,"grassy",2.2
"1629",5,2,51,2,"rancid",0.1
"1630",5,2,51,2,"painty",0
"1631",5,2,52,1,"potato",4.9
"1632",5,2,52,1,"buttery",0
"1633",5,2,52,1,"grassy",7.1
"1634",5,2,52,1,"rancid",3.9
"1635",5,2,52,1,"painty",0
"1636",5,2,52,2,"potato",5.9
"1637",5,2,52,2,"buttery",0
"1638",5,2,52,2,"grassy",0.2
"1639",5,2,52,2,"rancid",7.7
"1640",5,2,52,2,"painty",0.9
"1641",5,2,63,1,"potato",4.4
"1642",5,2,63,1,"buttery",0
"1643",5,2,63,1,"grassy",0
"1644",5,2,63,1,"rancid",13.8
"1645",5,2,63,1,"painty",0.6
"1646",5,2,63,2,"potato",7.5
"1647",5,2,63,2,"buttery",0
"1648",5,2,63,2,"grassy",0
"1649",5,2,63,2,"rancid",3.2
"1650",5,2,63,2,"painty",4.7
"1651",5,2,78,1,"potato",5.6
"1652",5,2,78,1,"buttery",0
"1653",5,2,78,1,"grassy",0.9
"1654",5,2,78,1,"rancid",0
"1655",5,2,78,1,"painty",0
"1656",5,2,78,2,"potato",2.4
"1657",5,2,78,2,"buttery",0
"1658",5,2,78,2,"grassy",0
"1659",5,2,78,2,"rancid",0
"1660",5,2,78,2,"painty",3.4
"1661",5,2,79,1,"potato",10.1
"1662",5,2,79,1,"buttery",0
"1663",5,2,79,1,"grassy",0
"1664",5,2,79,1,"rancid",0
"1665",5,2,79,1,"painty",0
"1666",5,2,79,2,"potato",6.1
"1667",5,2,79,2,"buttery",0.5
"1668",5,2,79,2,"grassy",0
"1669",5,2,79,2,"rancid",0
"1670",5,2,79,2,"painty",0
"1671",5,2,86,1,"potato",5.8
"1672",5,2,86,1,"buttery",1.5
"1673",5,2,86,1,"grassy",0
"1674",5,2,86,1,"rancid",3.5
"1675",5,2,86,1,"painty",0
"1676",5,2,86,2,"potato",3.2
"1677",5,2,86,2,"buttery",1
"1678",5,2,86,2,"grassy",1.5
"1679",5,2,86,2,"rancid",2.7
"1680",5,2,86,2,"painty",0
"1681",5,3,3,1,"potato",4
"1682",5,3,3,1,"buttery",0
"1683",5,3,3,1,"grassy",0
"1684",5,3,3,1,"rancid",4.6
"1685",5,3,3,1,"painty",0
"1686",5,3,3,2,"potato",10.1
"1687",5,3,3,2,"buttery",4.3
"1688",5,3,3,2,"grassy",0
"1689",5,3,3,2,"rancid",0
"1690",5,3,3,2,"painty",3.2
"1691",5,3,10,1,"potato",10.7
"1692",5,3,10,1,"buttery",8.8
"1693",5,3,10,1,"grassy",0
"1694",5,3,10,1,"rancid",0
"1695",5,3,10,1,"painty",0
"1696",5,3,10,2,"potato",9
"1697",5,3,10,2,"buttery",4.3
"1698",5,3,10,2,"grassy",0
"1699",5,3,10,2,"rancid",0
"1700",5,3,10,2,"painty",0
"1701",5,3,15,1,"potato",NA
"1702",5,3,15,1,"buttery",NA
"1703",5,3,15,1,"grassy",NA
"1704",5,3,15,1,"rancid",NA
"1705",5,3,15,1,"painty",NA
"1706",5,3,15,2,"potato",3.6
"1707",5,3,15,2,"buttery",0.2
"1708",5,3,15,2,"grassy",0.4
"1709",5,3,15,2,"rancid",4.6
"1710",5,3,15,2,"painty",0.4
"1711",5,3,16,1,"potato",5.2
"1712",5,3,16,1,"buttery",1
"1713",5,3,16,1,"grassy",0.5
"1714",5,3,16,1,"rancid",0
"1715",5,3,16,1,"painty",0
"1716",5,3,16,2,"potato",6.7
"1717",5,3,16,2,"buttery",2
"1718",5,3,16,2,"grassy",0
"1719",5,3,16,2,"rancid",0.5
"1720",5,3,16,2,"painty",0
"1721",5,3,19,1,"potato",10.2
"1722",5,3,19,1,"buttery",2.9
"1723",5,3,19,1,"grassy",0
"1724",5,3,19,1,"rancid",0
"1725",5,3,19,1,"painty",1.5
"1726",5,3,19,2,"potato",7.1
"1727",5,3,19,2,"buttery",0
"1728",5,3,19,2,"grassy",4.2
"1729",5,3,19,2,"rancid",11.1
"1730",5,3,19,2,"painty",10.3
"1731",5,3,31,1,"potato",12.3
"1732",5,3,31,1,"buttery",2.7
"1733",5,3,31,1,"grassy",0
"1734",5,3,31,1,"rancid",9.8
"1735",5,3,31,1,"painty",6.9
"1736",5,3,31,2,"potato",11.5
"1737",5,3,31,2,"buttery",0
"1738",5,3,31,2,"grassy",0.3
"1739",5,3,31,2,"rancid",2.6
"1740",5,3,31,2,"painty",4.2
"1741",5,3,51,1,"potato",10.6
"1742",5,3,51,1,"buttery",4.4
"1743",5,3,51,1,"grassy",2.5
"1744",5,3,51,1,"rancid",1.7
"1745",5,3,51,1,"painty",0
"1746",5,3,51,2,"potato",7.5
"1747",5,3,51,2,"buttery",2.3
"1748",5,3,51,2,"grassy",2.3
"1749",5,3,51,2,"rancid",4.6
"1750",5,3,51,2,"painty",5.1
"1751",5,3,52,1,"potato",6.3
"1752",5,3,52,1,"buttery",0.1
"1753",5,3,52,1,"grassy",0.8
"1754",5,3,52,1,"rancid",2.1
"1755",5,3,52,1,"painty",0
"1756",5,3,52,2,"potato",4
"1757",5,3,52,2,"buttery",0
"1758",5,3,52,2,"grassy",0
"1759",5,3,52,2,"rancid",1.4
"1760",5,3,52,2,"painty",9.2
"1761",5,3,63,1,"potato",9.1
"1762",5,3,63,1,"buttery",0
"1763",5,3,63,1,"grassy",0
"1764",5,3,63,1,"rancid",0
"1765",5,3,63,1,"painty",1.4
"1766",5,3,63,2,"potato",9
"1767",5,3,63,2,"buttery",0
"1768",5,3,63,2,"grassy",0
"1769",5,3,63,2,"rancid",5.3
"1770",5,3,63,2,"painty",9.7
"1771",5,3,78,1,"potato",3.4
"1772",5,3,78,1,"buttery",0.8
"1773",5,3,78,1,"grassy",1.6
"1774",5,3,78,1,"rancid",1.5
"1775",5,3,78,1,"painty",1.3
"1776",5,3,78,2,"potato",1.5
"1777",5,3,78,2,"buttery",0.8
"1778",5,3,78,2,"grassy",0
"1779",5,3,78,2,"rancid",0
"1780",5,3,78,2,"painty",0
"1781",5,3,79,1,"potato",7.9
"1782",5,3,79,1,"buttery",0
"1783",5,3,79,1,"grassy",0
"1784",5,3,79,1,"rancid",1.6
"1785",5,3,79,1,"painty",0
"1786",5,3,79,2,"potato",9.4
"1787",5,3,79,2,"buttery",0.5
"1788",5,3,79,2,"grassy",0
"1789",5,3,79,2,"rancid",0.6
"1790",5,3,79,2,"painty",0
"1791",5,3,86,1,"potato",5.4
"1792",5,3,86,1,"buttery",4
"1793",5,3,86,1,"grassy",0
"1794",5,3,86,1,"rancid",3
"1795",5,3,86,1,"painty",0
"1796",5,3,86,2,"potato",3.6
"1797",5,3,86,2,"buttery",0.1
"1798",5,3,86,2,"grassy",0
"1799",5,3,86,2,"rancid",5.5
"1800",5,3,86,2,"painty",0
"1801",6,1,3,1,"potato",0.4
"1802",6,1,3,1,"buttery",1.2
"1803",6,1,3,1,"grassy",0
"1804",6,1,3,1,"rancid",0
"1805",6,1,3,1,"painty",9.5
"1806",6,1,3,2,"potato",3.3
"1807",6,1,3,2,"buttery",1.1
"1808",6,1,3,2,"grassy",0
"1809",6,1,3,2,"rancid",0
"1810",6,1,3,2,"painty",3
"1811",6,1,10,1,"potato",13.2
"1812",6,1,10,1,"buttery",11.2
"1813",6,1,10,1,"grassy",0
"1814",6,1,10,1,"rancid",2.4
"1815",6,1,10,1,"painty",0
"1816",6,1,10,2,"potato",10
"1817",6,1,10,2,"buttery",7.6
"1818",6,1,10,2,"grassy",0
"1819",6,1,10,2,"rancid",0
"1820",6,1,10,2,"painty",0
"1821",6,1,15,1,"potato",0
"1822",6,1,15,1,"buttery",0.3
"1823",6,1,15,1,"grassy",0.2
"1824",6,1,15,1,"rancid",2.9
"1825",6,1,15,1,"painty",8.7
"1826",6,1,15,2,"potato",2.6
"1827",6,1,15,2,"buttery",0.2
"1828",6,1,15,2,"grassy",1.5
"1829",6,1,15,2,"rancid",7.1
"1830",6,1,15,2,"painty",4.7
"1831",6,1,16,1,"potato",4.9
"1832",6,1,16,1,"buttery",0.3
"1833",6,1,16,1,"grassy",0.3
"1834",6,1,16,1,"rancid",7.4
"1835",6,1,16,1,"painty",1.2
"1836",6,1,16,2,"potato",8.9
"1837",6,1,16,2,"buttery",4.2
"1838",6,1,16,2,"grassy",1.6
"1839",6,1,16,2,"rancid",7.4
"1840",6,1,16,2,"painty",2.2
"1841",6,1,19,1,"potato",12.2
"1842",6,1,19,1,"buttery",9.5
"1843",6,1,19,1,"grassy",0
"1844",6,1,19,1,"rancid",4.1
"1845",6,1,19,1,"painty",0
"1846",6,1,19,2,"potato",11.1
"1847",6,1,19,2,"buttery",0
"1848",6,1,19,2,"grassy",3.8
"1849",6,1,19,2,"rancid",7.2
"1850",6,1,19,2,"painty",2.8
"1851",6,1,31,1,"potato",12
"1852",6,1,31,1,"buttery",0
"1853",6,1,31,1,"grassy",0
"1854",6,1,31,1,"rancid",0.6
"1855",6,1,31,1,"painty",0
"1856",6,1,31,2,"potato",8.2
"1857",6,1,31,2,"buttery",0
"1858",6,1,31,2,"grassy",0
"1859",6,1,31,2,"rancid",4.3
"1860",6,1,31,2,"painty",0.6
"1861",6,1,51,1,"potato",10.2
"1862",6,1,51,1,"buttery",4.7
"1863",6,1,51,1,"grassy",1.7
"1864",6,1,51,1,"rancid",1.6
"1865",6,1,51,1,"painty",0
"1866",6,1,51,2,"potato",8.5
"1867",6,1,51,2,"buttery",2.5
"1868",6,1,51,2,"grassy",2.1
"1869",6,1,51,2,"rancid",7.9
"1870",6,1,51,2,"painty",4.5
"1871",6,1,52,1,"potato",3.8
"1872",6,1,52,1,"buttery",0
"1873",6,1,52,1,"grassy",0
"1874",6,1,52,1,"rancid",9.4
"1875",6,1,52,1,"painty",0.8
"1876",6,1,52,2,"potato",3.7
"1877",6,1,52,2,"buttery",0
"1878",6,1,52,2,"grassy",0
"1879",6,1,52,2,"rancid",8.3
"1880",6,1,52,2,"painty",2.2
"1881",6,1,63,1,"potato",3.1
"1882",6,1,63,1,"buttery",0
"1883",6,1,63,1,"grassy",0
"1884",6,1,63,1,"rancid",9.5
"1885",6,1,63,1,"painty",6.2
"1886",6,1,63,2,"potato",4.2
"1887",6,1,63,2,"buttery",0
"1888",6,1,63,2,"grassy",0
"1889",6,1,63,2,"rancid",9.5
"1890",6,1,63,2,"painty",5
"1891",6,1,78,1,"potato",1.5
"1892",6,1,78,1,"buttery",0
"1893",6,1,78,1,"grassy",0
"1894",6,1,78,1,"rancid",2.1
"1895",6,1,78,1,"painty",4.3
"1896",6,1,78,2,"potato",1.1
"1897",6,1,78,2,"buttery",0.6
"1898",6,1,78,2,"grassy",0
"1899",6,1,78,2,"rancid",0
"1900",6,1,78,2,"painty",0.9
"1901",6,1,79,1,"potato",11.4
"1902",6,1,79,1,"buttery",0.4
"1903",6,1,79,1,"grassy",0
"1904",6,1,79,1,"rancid",0
"1905",6,1,79,1,"painty",0
"1906",6,1,79,2,"potato",7.9
"1907",6,1,79,2,"buttery",0
"1908",6,1,79,2,"grassy",0
"1909",6,1,79,2,"rancid",0.4
"1910",6,1,79,2,"painty",0
"1911",6,1,86,1,"potato",1
"1912",6,1,86,1,"buttery",0
"1913",6,1,86,1,"grassy",0
"1914",6,1,86,1,"rancid",6.4
"1915",6,1,86,1,"painty",0.9
"1916",6,1,86,2,"potato",2.7
"1917",6,1,86,2,"buttery",0
"1918",6,1,86,2,"grassy",0
"1919",6,1,86,2,"rancid",5.6
"1920",6,1,86,2,"painty",3.8
"1921",6,2,3,1,"potato",7.3
"1922",6,2,3,1,"buttery",0.7
"1923",6,2,3,1,"grassy",0
"1924",6,2,3,1,"rancid",10.2
"1925",6,2,3,1,"painty",0
"1926",6,2,3,2,"potato",1.8
"1927",6,2,3,2,"buttery",1.9
"1928",6,2,3,2,"grassy",0
"1929",6,2,3,2,"rancid",0
"1930",6,2,3,2,"painty",6.7
"1931",6,2,10,1,"potato",10.7
"1932",6,2,10,1,"buttery",7.7
"1933",6,2,10,1,"grassy",0
"1934",6,2,10,1,"rancid",0
"1935",6,2,10,1,"painty",0
"1936",6,2,10,2,"potato",11.4
"1937",6,2,10,2,"buttery",6.8
"1938",6,2,10,2,"grassy",0
"1939",6,2,10,2,"rancid",0
"1940",6,2,10,2,"painty",0
"1941",6,2,15,1,"potato",3.4
"1942",6,2,15,1,"buttery",0.3
"1943",6,2,15,1,"grassy",0.3
"1944",6,2,15,1,"rancid",1.4
"1945",6,2,15,1,"painty",2
"1946",6,2,15,2,"potato",4.6
"1947",6,2,15,2,"buttery",1.5
"1948",6,2,15,2,"grassy",0.5
"1949",6,2,15,2,"rancid",1.2
"1950",6,2,15,2,"painty",0.1
"1951",6,2,16,1,"potato",11.8
"1952",6,2,16,1,"buttery",2.7
"1953",6,2,16,1,"grassy",6.6
"1954",6,2,16,1,"rancid",9.5
"1955",6,2,16,1,"painty",1
"1956",6,2,16,2,"potato",10.8
"1957",6,2,16,2,"buttery",4.3
"1958",6,2,16,2,"grassy",3
"1959",6,2,16,2,"rancid",11.7
"1960",6,2,16,2,"painty",4.6
"1961",6,2,19,1,"potato",7.6
"1962",6,2,19,1,"buttery",0
"1963",6,2,19,1,"grassy",2.9
"1964",6,2,19,1,"rancid",0
"1965",6,2,19,1,"painty",0
"1966",6,2,19,2,"potato",11.1
"1967",6,2,19,2,"buttery",1.5
"1968",6,2,19,2,"grassy",0
"1969",6,2,19,2,"rancid",11.5
"1970",6,2,19,2,"painty",12.2
"1971",6,2,31,1,"potato",11.4
"1972",6,2,31,1,"buttery",0.8
"1973",6,2,31,1,"grassy",0
"1974",6,2,31,1,"rancid",0.4
"1975",6,2,31,1,"painty",0
"1976",6,2,31,2,"potato",6.9
"1977",6,2,31,2,"buttery",1.6
"1978",6,2,31,2,"grassy",1.3
"1979",6,2,31,2,"rancid",10.5
"1980",6,2,31,2,"painty",9.9
"1981",6,2,51,1,"potato",10.6
"1982",6,2,51,1,"buttery",3.1
"1983",6,2,51,1,"grassy",0
"1984",6,2,51,1,"rancid",5.5
"1985",6,2,51,1,"painty",0
"1986",6,2,51,2,"potato",6.3
"1987",6,2,51,2,"buttery",8.2
"1988",6,2,51,2,"grassy",1.1
"1989",6,2,51,2,"rancid",5.2
"1990",6,2,51,2,"painty",0
"1991",6,2,52,1,"potato",6.3
"1992",6,2,52,1,"buttery",0.8
"1993",6,2,52,1,"grassy",1.8
"1994",6,2,52,1,"rancid",4.2
"1995",6,2,52,1,"painty",0
"1996",6,2,52,2,"potato",5.6
"1997",6,2,52,2,"buttery",0.7
"1998",6,2,52,2,"grassy",0.8
"1999",6,2,52,2,"rancid",6.3
"2000",6,2,52,2,"painty",2.6
"2001",6,2,63,1,"potato",5.2
"2002",6,2,63,1,"buttery",0
"2003",6,2,63,1,"grassy",0
"2004",6,2,63,1,"rancid",2.8
"2005",6,2,63,1,"painty",11.1
"2006",6,2,63,2,"potato",6.1
"2007",6,2,63,2,"buttery",0
"2008",6,2,63,2,"grassy",0
"2009",6,2,63,2,"rancid",2.8
"2010",6,2,63,2,"painty",8.8
"2011",6,2,78,1,"potato",3.4
"2012",6,2,78,1,"buttery",0
"2013",6,2,78,1,"grassy",0
"2014",6,2,78,1,"rancid",1.7
"2015",6,2,78,1,"painty",7
"2016",6,2,78,2,"potato",1.3
"2017",6,2,78,2,"buttery",0
"2018",6,2,78,2,"grassy",1.1
"2019",6,2,78,2,"rancid",0
"2020",6,2,78,2,"painty",0
"2021",6,2,79,1,"potato",5.7
"2022",6,2,79,1,"buttery",0
"2023",6,2,79,1,"grassy",0
"2024",6,2,79,1,"rancid",1.1
"2025",6,2,79,1,"painty",0
"2026",6,2,79,2,"potato",9.4
"2027",6,2,79,2,"buttery",0.8
"2028",6,2,79,2,"grassy",0
"2029",6,2,79,2,"rancid",0.5
"2030",6,2,79,2,"painty",0
"2031",6,2,86,1,"potato",6.4
"2032",6,2,86,1,"buttery",5.3
"2033",6,2,86,1,"grassy",2.7
"2034",6,2,86,1,"rancid",0
"2035",6,2,86,1,"painty",0
"2036",6,2,86,2,"potato",3.3
"2037",6,2,86,2,"buttery",0.6
"2038",6,2,86,2,"grassy",0
"2039",6,2,86,2,"rancid",5.7
"2040",6,2,86,2,"painty",0
"2041",6,3,3,1,"potato",2.2
"2042",6,3,3,1,"buttery",1
"2043",6,3,3,1,"grassy",0
"2044",6,3,3,1,"rancid",8.9
"2045",6,3,3,1,"painty",0.9
"2046",6,3,3,2,"potato",5.3
"2047",6,3,3,2,"buttery",2.2
"2048",6,3,3,2,"grassy",0
"2049",6,3,3,2,"rancid",0
"2050",6,3,3,2,"painty",4.7
"2051",6,3,10,1,"potato",10.8
"2052",6,3,10,1,"buttery",5.4
"2053",6,3,10,1,"grassy",0
"2054",6,3,10,1,"rancid",0
"2055",6,3,10,1,"painty",0
"2056",6,3,10,2,"potato",11.5
"2057",6,3,10,2,"buttery",5.5
"2058",6,3,10,2,"grassy",0
"2059",6,3,10,2,"rancid",6.8
"2060",6,3,10,2,"painty",0
"2061",6,3,15,1,"potato",1
"2062",6,3,15,1,"buttery",0.1
"2063",6,3,15,1,"grassy",0.1
"2064",6,3,15,1,"rancid",2.4
"2065",6,3,15,1,"painty",6
"2066",6,3,15,2,"potato",4.3
"2067",6,3,15,2,"buttery",0.2
"2068",6,3,15,2,"grassy",0.3
"2069",6,3,15,2,"rancid",0.6
"2070",6,3,15,2,"painty",0.5
"2071",6,3,16,1,"potato",5.3
"2072",6,3,16,1,"buttery",0.8
"2073",6,3,16,1,"grassy",3.1
"2074",6,3,16,1,"rancid",9.8
"2075",6,3,16,1,"painty",1.3
"2076",6,3,16,2,"potato",12.1
"2077",6,3,16,2,"buttery",5.1
"2078",6,3,16,2,"grassy",0.9
"2079",6,3,16,2,"rancid",3.2
"2080",6,3,16,2,"painty",0.2
"2081",6,3,19,1,"potato",10.6
"2082",6,3,19,1,"buttery",1
"2083",6,3,19,1,"grassy",0
"2084",6,3,19,1,"rancid",0
"2085",6,3,19,1,"painty",0
"2086",6,3,19,2,"potato",6.1
"2087",6,3,19,2,"buttery",3.6
"2088",6,3,19,2,"grassy",0
"2089",6,3,19,2,"rancid",13
"2090",6,3,19,2,"painty",6
"2091",6,3,31,1,"potato",8.3
"2092",6,3,31,1,"buttery",0
"2093",6,3,31,1,"grassy",0
"2094",6,3,31,1,"rancid",3.8
"2095",6,3,31,1,"painty",0.3
"2096",6,3,31,2,"potato",8.1
"2097",6,3,31,2,"buttery",0
"2098",6,3,31,2,"grassy",2.5
"2099",6,3,31,2,"rancid",7.2
"2100",6,3,31,2,"painty",9.7
"2101",6,3,51,1,"potato",12.4
"2102",6,3,51,1,"buttery",4.5
"2103",6,3,51,1,"grassy",0.9
"2104",6,3,51,1,"rancid",5.4
"2105",6,3,51,1,"painty",2
"2106",6,3,51,2,"potato",8.5
"2107",6,3,51,2,"buttery",2.5
"2108",6,3,51,2,"grassy",2.3
"2109",6,3,51,2,"rancid",5.9
"2110",6,3,51,2,"painty",0
"2111",6,3,52,1,"potato",4.4
"2112",6,3,52,1,"buttery",0
"2113",6,3,52,1,"grassy",0.8
"2114",6,3,52,1,"rancid",6.3
"2115",6,3,52,1,"painty",0.4
"2116",6,3,52,2,"potato",3.9
"2117",6,3,52,2,"buttery",0
"2118",6,3,52,2,"grassy",1.1
"2119",6,3,52,2,"rancid",5.2
"2120",6,3,52,2,"painty",0.4
"2121",6,3,63,1,"potato",6.5
"2122",6,3,63,1,"buttery",0
"2123",6,3,63,1,"grassy",0
"2124",6,3,63,1,"rancid",4.7
"2125",6,3,63,1,"painty",1.7
"2126",6,3,63,2,"potato",11.4
"2127",6,3,63,2,"buttery",0
"2128",6,3,63,2,"grassy",0
"2129",6,3,63,2,"rancid",2.8
"2130",6,3,63,2,"painty",0.8
"2131",6,3,78,1,"potato",5.5
"2132",6,3,78,1,"buttery",0
"2133",6,3,78,1,"grassy",1.5
"2134",6,3,78,1,"rancid",1.8
"2135",6,3,78,1,"painty",2.9
"2136",6,3,78,2,"potato",4.3
"2137",6,3,78,2,"buttery",0
"2138",6,3,78,2,"grassy",1.2
"2139",6,3,78,2,"rancid",0
"2140",6,3,78,2,"painty",2.4
"2141",6,3,79,1,"potato",8.4
"2142",6,3,79,1,"buttery",0
"2143",6,3,79,1,"grassy",0.5
"2144",6,3,79,1,"rancid",1
"2145",6,3,79,1,"painty",0
"2146",6,3,79,2,"potato",8.8
"2147",6,3,79,2,"buttery",0
"2148",6,3,79,2,"grassy",0
"2149",6,3,79,2,"rancid",1.1
"2150",6,3,79,2,"painty",0
"2151",6,3,86,1,"potato",2.2
"2152",6,3,86,1,"buttery",1.2
"2153",6,3,86,1,"grassy",0
"2154",6,3,86,1,"rancid",2.8
"2155",6,3,86,1,"painty",0
"2156",6,3,86,2,"potato",4.1
"2157",6,3,86,2,"buttery",0
"2158",6,3,86,2,"grassy",0
"2159",6,3,86,2,"rancid",4.4
"2160",6,3,86,2,"painty",1.1
